date,exchange_rate_to_euro,country,currency
2022-08-28,0.98,USA,USD
2022-08-27,0.68,Australia,AUD
2022-08-27,0.18,Brazil,BRL
2022-08-27,0.76,Canada,CAD
2022-08-27,0.13,Denmark,DKK
2022-08-27,0.01,Japan,JPY
2022-08-27,0.1,Norway,NOK
2022-08-27,0.71,Singapore,SGD
2022-08-27,0.1,Sweden,SEK
2022-08-27,1.17,UK,GBP
2022-08-27,0.98,USA,USD
2022-08-21,0.68,Australia,AUD
2022-08-21,0.18,Brazil,BRL
2022-08-21,0.76,Canada,CAD
2022-08-21,0.13,Denmark,DKK
2022-08-21,0.01,Japan,JPY
2022-08-21,0.1,Norway,NOK
2022-08-21,0.71,Singapore,SGD
2022-08-21,0.1,Sweden,SEK
2022-08-21,1.17,UK,GBP
2022-08-21,0.98,USA,USD
2022-08-20,0.68,Australia,AUD
2022-08-20,0.18,Brazil,BRL
2022-08-20,0.76,Canada,CAD
2022-08-20,0.13,Denmark,DKK
2022-08-20,0.01,Japan,JPY
2022-08-20,0.1,Norway,NOK
2022-08-20,0.71,Singapore,SGD
2022-08-20,0.1,Sweden,SEK
2022-08-20,1.17,UK,GBP
2022-08-20,0.98,USA,USD
2022-08-14,0.68,Australia,AUD
2022-08-14,0.18,Brazil,BRL
2022-08-14,0.76,Canada,CAD
2022-08-14,0.13,Denmark,DKK
2022-08-14,0.01,Japan,JPY
2022-08-14,0.1,Norway,NOK
2022-08-14,0.71,Singapore,SGD
2022-08-14,0.1,Sweden,SEK
2022-08-14,1.17,UK,GBP
2022-08-14,0.98,USA,USD
2022-08-13,0.68,Australia,AUD
2022-08-13,0.18,Brazil,BRL
2022-08-13,0.76,Canada,CAD
2022-08-13,0.13,Denmark,DKK
2022-08-13,0.01,Japan,JPY
2022-08-13,0.1,Norway,NOK
2022-08-13,0.71,Singapore,SGD
2022-08-13,0.1,Sweden,SEK
2022-08-13,1.17,UK,GBP
2022-08-13,0.98,USA,USD
2022-08-07,0.68,Australia,AUD
2022-08-07,0.18,Brazil,BRL
2022-08-07,0.76,Canada,CAD
2022-08-07,0.13,Denmark,DKK
2022-08-07,0.01,Japan,JPY
2022-08-07,0.1,Norway,NOK
2022-08-07,0.71,Singapore,SGD
2022-08-07,0.1,Sweden,SEK
2022-08-07,1.17,UK,GBP
2022-08-07,0.98,USA,USD
2022-08-06,0.68,Australia,AUD
2022-08-06,0.18,Brazil,BRL
2022-08-06,0.76,Canada,CAD
2022-08-06,0.13,Denmark,DKK
2022-08-06,0.01,Japan,JPY
2022-08-06,0.1,Norway,NOK
2022-08-06,0.71,Singapore,SGD
2022-08-06,0.1,Sweden,SEK
2022-08-06,1.17,UK,GBP
2022-08-06,0.98,USA,USD
2022-07-31,0.68,Australia,AUD
2022-07-31,0.18,Brazil,BRL
2022-07-31,0.76,Canada,CAD
2022-07-31,0.13,Denmark,DKK
2022-07-31,0.01,Japan,JPY
2022-07-31,0.1,Norway,NOK
2022-07-31,0.71,Singapore,SGD
2022-07-31,0.1,Sweden,SEK
2022-07-31,1.17,UK,GBP
2022-07-31,0.98,USA,USD
2022-10-08,0.68,Australia,AUD
2022-10-08,0.18,Brazil,BRL
2022-10-08,0.76,Canada,CAD
2022-10-08,0.13,Denmark,DKK
2022-10-08,0.01,Japan,JPY
2022-10-08,0.1,Norway,NOK
2022-10-08,0.71,Singapore,SGD
2022-10-08,0.1,Sweden,SEK
2022-10-08,1.17,UK,GBP
2022-10-08,0.98,USA,USD
2022-10-08,0.68,Australia,AUD
2022-10-08,0.18,Brazil,BRL
2022-10-08,0.76,Canada,CAD
2022-10-08,0.13,Denmark,DKK
2022-10-08,0.01,Japan,JPY
2022-10-08,0.1,Norway,NOK
2022-10-08,0.71,Singapore,SGD
2022-10-08,0.1,Sweden,SEK
2022-10-08,1.17,UK,GBP
2022-10-08,0.98,USA,USD
2022-10-08,0.68,Australia,AUD
2022-10-08,0.18,Brazil,BRL
2022-10-08,0.76,Canada,CAD
2022-10-08,0.13,Denmark,DKK
2022-10-08,0.01,Japan,JPY
2022-10-08,0.1,Norway,NOK
2022-10-08,0.71,Singapore,SGD
2022-10-08,0.1,Sweden,SEK
2022-10-08,1.17,UK,GBP
2022-10-08,0.98,USA,USD
2022-10-08,0.68,Australia,AUD
2022-10-08,0.18,Brazil,BRL
2022-10-08,0.76,Canada,CAD
2022-10-08,0.13,Denmark,DKK
2022-10-08,0.01,Japan,JPY
2022-10-08,0.1,Norway,NOK
2022-10-08,0.71,Singapore,SGD
2022-10-08,0.1,Sweden,SEK
2022-10-08,1.17,UK,GBP
2022-10-08,0.98,USA,USD
2023-03-18,0.68,Australia,AUD
2023-03-18,0.18,Brazil,BRL
2023-03-18,0.76,Canada,CAD
2023-03-18,0.13,Denmark,DKK
2023-03-18,0.01,Japan,JPY
2023-03-18,0.1,Norway,NOK
2023-03-18,0.71,Singapore,SGD
2023-03-18,0.1,Sweden,SEK
2023-03-18,1.17,UK,GBP
2023-03-18,0.98,USA,USD
2023-04-01,0.68,Australia,AUD
2023-04-01,0.18,Brazil,BRL
2023-04-01,0.76,Canada,CAD
2023-04-01,0.13,Denmark,DKK
2023-04-01,0.01,Japan,JPY
2023-04-01,0.1,Norway,NOK
2023-04-01,0.71,Singapore,SGD
2023-04-01,0.1,Sweden,SEK
2023-04-01,1.17,UK,GBP
2023-04-01,0.98,USA,USD
2023-08-12,0.68,Australia,AUD
2023-08-12,0.18,Brazil,BRL
2023-08-12,0.76,Canada,CAD
2023-08-12,0.13,Denmark,DKK
2023-08-12,0.01,Japan,JPY
2023-08-12,0.1,Norway,NOK
2023-08-12,0.71,Singapore,SGD
2023-08-12,0.1,Sweden,SEK
2023-08-12,1.17,UK,GBP
2023-08-12,0.98,USA,USD
2023-08-13,0.68,Australia,AUD
2023-08-13,0.18,Brazil,BRL
2023-08-13,0.76,Canada,CAD
2023-08-13,0.13,Denmark,DKK
2023-08-13,0.01,Japan,JPY
2023-08-13,0.1,Norway,NOK
2023-08-13,0.71,Singapore,SGD
2023-08-13,0.1,Sweden,SEK
2023-08-13,1.17,UK,GBP
2023-08-13,0.98,USA,USD
2023-08-19,0.68,Australia,AUD
2023-08-19,0.18,Brazil,BRL
2023-08-19,0.76,Canada,CAD
2023-08-19,0.13,Denmark,DKK
2023-08-19,0.01,Japan,JPY
2023-08-19,0.1,Norway,NOK
2023-08-19,0.71,Singapore,SGD
2023-08-19,0.1,Sweden,SEK
2023-08-19,1.17,UK,GBP
2023-08-19,0.98,USA,USD
2023-08-20,0.68,Australia,AUD
2023-08-20,0.18,Brazil,BRL
2023-08-20,0.76,Canada,CAD
2023-08-20,0.13,Denmark,DKK
2023-08-20,0.01,Japan,JPY
2023-08-20,0.1,Norway,NOK
2023-08-20,0.71,Singapore,SGD
2023-08-20,0.1,Sweden,SEK
2023-08-20,1.17,UK,GBP
2023-08-20,0.98,USA,USD
2023-08-26,0.68,Australia,AUD
2023-08-26,0.18,Brazil,BRL
2023-08-26,0.76,Canada,CAD
2023-08-26,0.13,Denmark,DKK
2023-08-26,0.01,Japan,JPY
2023-08-26,0.1,Norway,NOK
2023-08-26,0.71,Singapore,SGD
2023-08-26,0.1,Sweden,SEK
2023-08-26,1.17,UK,GBP
2023-08-26,0.98,USA,USD
2023-08-27,0.68,Australia,AUD
2023-08-27,0.18,Brazil,BRL
2023-08-27,0.76,Canada,CAD
2023-08-27,0.13,Denmark,DKK
2023-08-27,0.01,Japan,JPY
2023-08-27,0.1,Norway,NOK
2023-08-27,0.71,Singapore,SGD
2023-08-27,0.1,Sweden,SEK
2023-08-27,1.17,UK,GBP
2023-08-27,0.98,USA,USD
2023-09-02,0.68,Australia,AUD
2023-09-02,0.18,Brazil,BRL
2023-09-02,0.76,Canada,CAD
2023-09-02,0.13,Denmark,DKK
2023-09-02,0.01,Japan,JPY
2023-09-02,0.1,Norway,NOK
2023-09-02,0.71,Singapore,SGD
2023-09-02,0.1,Sweden,SEK
2023-09-02,1.17,UK,GBP
2023-09-02,0.98,USA,USD
2023-09-03,0.68,Australia,AUD
2023-09-03,0.18,Brazil,BRL
2023-09-03,0.76,Canada,CAD
2023-09-03,0.13,Denmark,DKK
2023-09-03,0.01,Japan,JPY
2023-09-03,0.1,Norway,NOK
2023-09-03,0.71,Singapore,SGD
2023-09-03,0.1,Sweden,SEK
2023-09-03,1.17,UK,GBP
2023-09-03,0.98,USA,USD
2023-09-04,0.68,Australia,AUD
2023-09-04,0.18,Brazil,BRL
2023-09-04,0.76,Canada,CAD
2023-09-04,0.13,Denmark,DKK
2023-09-04,0.01,Japan,JPY
2023-09-04,0.1,Norway,NOK
2023-09-04,0.71,Singapore,SGD
2023-09-04,0.1,Sweden,SEK
2023-09-04,1.17,UK,GBP
2023-09-04,0.98,USA,USD
2023-09-09,0.68,Australia,AUD
2023-09-09,0.18,Brazil,BRL
2023-09-09,0.76,Canada,CAD
2023-09-09,0.13,Denmark,DKK
2023-09-09,0.01,Japan,JPY
2023-09-09,0.1,Norway,NOK
2023-09-09,0.71,Singapore,SGD
2023-09-09,0.1,Sweden,SEK
2023-09-09,1.17,UK,GBP
2023-09-09,0.98,USA,USD
2023-09-10,0.68,Australia,AUD
2023-09-10,0.18,Brazil,BRL
2023-09-10,0.76,Canada,CAD
2023-09-10,0.13,Denmark,DKK
2023-09-10,0.01,Japan,JPY
2023-09-10,0.1,Norway,NOK
2023-09-10,0.71,Singapore,SGD
2023-09-10,0.1,Sweden,SEK
2023-09-10,1.17,UK,GBP
2023-09-10,0.98,USA,USD
2023-09-16,0.68,Australia,AUD
2023-09-16,0.18,Brazil,BRL
2023-09-16,0.76,Canada,CAD
2023-09-16,0.13,Denmark,DKK
2023-09-16,0.01,Japan,JPY
2023-09-16,0.1,Norway,NOK
2023-09-16,0.71,Singapore,SGD
2023-09-16,0.1,Sweden,SEK
2023-09-16,1.17,UK,GBP
2023-09-16,0.98,USA,USD
2023-09-17,0.68,Australia,AUD
2023-09-17,0.18,Brazil,BRL
2023-09-17,0.76,Canada,CAD
2023-09-17,0.13,Denmark,DKK
2023-09-17,0.01,Japan,JPY
2023-09-17,0.1,Norway,NOK
2023-09-17,0.71,Singapore,SGD
2023-09-17,0.1,Sweden,SEK
2023-09-17,1.17,UK,GBP
2023-09-17,0.98,USA,USD
2023-09-23,0.68,Australia,AUD
2023-09-23,0.18,Brazil,BRL
2023-09-23,0.76,Canada,CAD
2023-09-23,0.13,Denmark,DKK
2023-09-23,0.01,Japan,JPY
2023-09-23,0.1,Norway,NOK
2023-09-23,0.71,Singapore,SGD
2023-09-23,0.1,Sweden,SEK
2023-09-23,1.17,UK,GBP
2023-09-23,0.98,USA,USD
2023-09-24,0.68,Australia,AUD
2023-09-24,0.18,Brazil,BRL
2023-09-24,0.76,Canada,CAD
2023-09-24,0.13,Denmark,DKK
2023-09-24,0.01,Japan,JPY
2023-09-24,0.1,Norway,NOK
2023-09-24,0.71,Singapore,SGD
2023-09-24,0.1,Sweden,SEK
2023-09-24,1.17,UK,GBP
2023-09-24,0.98,USA,USD
2023-09-30,0.68,Australia,AUD
2023-09-30,0.18,Brazil,BRL
2023-09-30,0.76,Canada,CAD
2023-09-30,0.13,Denmark,DKK
2023-09-30,0.01,Japan,JPY
2023-09-30,0.1,Norway,NOK
2023-09-30,0.71,Singapore,SGD
2023-09-30,0.1,Sweden,SEK
2023-09-30,1.17,UK,GBP
2023-09-30,0.98,USA,USD
2023-10-01,0.68,Australia,AUD
2023-10-01,0.18,Brazil,BRL
2023-10-01,0.76,Canada,CAD
2023-10-01,0.13,Denmark,DKK
2023-10-01,0.01,Japan,JPY
2023-10-01,0.1,Norway,NOK
2023-10-01,0.71,Singapore,SGD
2023-10-01,0.1,Sweden,SEK
2023-10-01,1.17,UK,GBP
2023-10-01,0.98,USA,USD
2023-10-07,0.68,Australia,AUD
2023-10-07,0.18,Brazil,BRL
2023-10-07,0.76,Canada,CAD
2023-10-07,0.13,Denmark,DKK
2023-10-07,0.01,Japan,JPY
2023-10-07,0.1,Norway,NOK
2023-10-07,0.71,Singapore,SGD
2023-10-07,0.1,Sweden,SEK
2023-10-07,1.17,UK,GBP
2023-10-07,0.98,USA,USD
2023-10-08,0.68,Australia,AUD
2023-10-08,0.18,Brazil,BRL
2023-10-08,0.76,Canada,CAD
2023-10-08,0.13,Denmark,DKK
2023-10-08,0.01,Japan,JPY
2023-10-08,0.1,Norway,NOK
2023-10-08,0.71,Singapore,SGD
2023-10-08,0.1,Sweden,SEK
2023-10-08,1.17,UK,GBP
2023-10-08,0.98,USA,USD
2023-10-09,0.68,Australia,AUD
2023-10-09,0.18,Brazil,BRL
2023-10-09,0.76,Canada,CAD
2023-10-09,0.13,Denmark,DKK
2023-10-09,0.01,Japan,JPY
2023-10-09,0.1,Norway,NOK
2023-10-09,0.71,Singapore,SGD
2023-10-09,0.1,Sweden,SEK
2023-10-09,1.17,UK,GBP
2023-10-09,0.98,USA,USD
2023-10-14,0.68,Australia,AUD
2023-10-14,0.18,Brazil,BRL
2023-10-14,0.76,Canada,CAD
2023-10-14,0.13,Denmark,DKK
2023-10-14,0.01,Japan,JPY
2023-10-14,0.1,Norway,NOK
2023-10-14,0.71,Singapore,SGD
2023-10-14,0.1,Sweden,SEK
2023-10-14,1.17,UK,GBP
2023-10-14,0.98,USA,USD
2023-10-21,0.68,Australia,AUD
2023-10-21,0.18,Brazil,BRL
2023-10-21,0.76,Canada,CAD
2023-10-21,0.13,Denmark,DKK
2023-10-21,0.01,Japan,JPY
2023-10-21,0.1,Norway,NOK
2023-10-21,0.71,Singapore,SGD
2023-10-21,0.1,Sweden,SEK
2023-10-21,1.17,UK,GBP
2023-10-21,0.98,USA,USD
2023-10-22,0.68,Australia,AUD
2023-10-22,0.18,Brazil,BRL
2023-10-22,0.76,Canada,CAD
2023-10-22,0.13,Denmark,DKK
2023-10-22,0.01,Japan,JPY
2023-10-22,0.1,Norway,NOK
2023-10-22,0.71,Singapore,SGD
2023-10-22,0.1,Sweden,SEK
2023-10-22,1.17,UK,GBP
2023-10-22,0.98,USA,USD
2023-10-28,0.68,Australia,AUD
2023-10-28,0.18,Brazil,BRL
2023-10-28,0.76,Canada,CAD
2023-10-28,0.13,Denmark,DKK
2023-10-28,0.01,Japan,JPY
2023-10-28,0.1,Norway,NOK
2023-10-28,0.71,Singapore,SGD
2023-10-28,0.1,Sweden,SEK
2023-10-28,1.17,UK,GBP
2023-10-28,0.98,USA,USD
2023-10-29,0.68,Australia,AUD
2023-10-29,0.18,Brazil,BRL
2023-10-29,0.76,Canada,CAD
2023-10-29,0.13,Denmark,DKK
2023-10-29,0.01,Japan,JPY
2023-10-29,0.1,Norway,NOK
2023-10-29,0.71,Singapore,SGD
2023-10-29,0.1,Sweden,SEK
2023-10-29,1.17,UK,GBP
2023-10-29,0.98,USA,USD
2023-11-04,0.68,Australia,AUD
2023-11-04,0.18,Brazil,BRL
2023-11-04,0.76,Canada,CAD
2023-11-04,0.13,Denmark,DKK
2023-11-04,0.01,Japan,JPY
2023-11-04,0.1,Norway,NOK
2023-11-04,0.71,Singapore,SGD
2023-11-04,0.1,Sweden,SEK
2023-11-04,1.17,UK,GBP
2023-11-04,0.98,USA,USD
2023-11-05,0.68,Australia,AUD
2023-11-05,0.18,Brazil,BRL
2023-11-05,0.76,Canada,CAD
2023-11-05,0.13,Denmark,DKK
2023-11-05,0.01,Japan,JPY
2023-11-05,0.1,Norway,NOK
2023-11-05,0.71,Singapore,SGD
2023-11-05,0.1,Sweden,SEK
2023-11-05,1.17,UK,GBP
2023-11-05,0.98,USA,USD
2023-11-11,0.68,Australia,AUD
2023-11-11,0.18,Brazil,BRL
2023-11-11,0.76,Canada,CAD
2023-11-11,0.13,Denmark,DKK
2023-11-11,0.01,Japan,JPY
2023-11-11,0.1,Norway,NOK
2023-11-11,0.71,Singapore,SGD
2023-11-11,0.1,Sweden,SEK
2023-11-11,1.17,UK,GBP
2023-11-11,0.98,USA,USD
2023-11-12,0.68,Australia,AUD
2023-11-12,0.18,Brazil,BRL
2023-11-12,0.76,Canada,CAD
2023-11-12,0.13,Denmark,DKK
2023-11-12,0.01,Japan,JPY
2023-11-12,0.1,Norway,NOK
2023-11-12,0.71,Singapore,SGD
2023-11-12,0.1,Sweden,SEK
2023-11-12,1.17,UK,GBP
2023-11-12,0.98,USA,USD
2023-11-18,0.68,Australia,AUD
2023-11-18,0.18,Brazil,BRL
2023-11-18,0.76,Canada,CAD
2023-11-18,0.13,Denmark,DKK
2023-11-18,0.01,Japan,JPY
2023-11-18,0.1,Norway,NOK
2023-11-18,0.71,Singapore,SGD
2023-11-18,0.1,Sweden,SEK
2023-11-18,1.17,UK,GBP
2023-11-18,0.98,USA,USD
2023-11-19,0.68,Australia,AUD
2023-11-19,0.18,Brazil,BRL
2023-11-19,0.76,Canada,CAD
2023-11-19,0.13,Denmark,DKK
2023-11-19,0.01,Japan,JPY
2023-11-19,0.1,Norway,NOK
2023-11-19,0.71,Singapore,SGD
2023-11-19,0.1,Sweden,SEK
2023-11-19,1.17,UK,GBP
2023-11-19,0.98,USA,USD
2023-11-24,0.68,Australia,AUD
2023-11-24,0.18,Brazil,BRL
2023-11-24,0.76,Canada,CAD
2023-11-24,0.13,Denmark,DKK
2023-11-24,0.01,Japan,JPY
2023-11-24,0.1,Norway,NOK
2023-11-24,0.71,Singapore,SGD
2023-11-24,0.1,Sweden,SEK
2023-11-24,1.17,UK,GBP
2023-11-24,0.98,USA,USD
2023-11-25,0.68,Australia,AUD
2023-11-25,0.18,Brazil,BRL
2023-11-25,0.76,Canada,CAD
2023-11-25,0.13,Denmark,DKK
2023-11-25,0.01,Japan,JPY
2023-11-25,0.1,Norway,NOK
2023-11-25,0.71,Singapore,SGD
2023-11-25,0.1,Sweden,SEK
2023-11-25,1.17,UK,GBP
2023-11-25,0.98,USA,USD
2023-11-26,0.68,Australia,AUD
2023-11-26,0.18,Brazil,BRL
2023-11-26,0.76,Canada,CAD
2023-11-26,0.13,Denmark,DKK
2023-11-26,0.01,Japan,JPY
2023-11-26,0.1,Norway,NOK
2023-11-26,0.71,Singapore,SGD
2023-11-26,0.1,Sweden,SEK
2023-11-26,1.17,UK,GBP
2023-11-26,0.98,USA,USD
2023-12-02,0.68,Australia,AUD
2023-12-02,0.18,Brazil,BRL
2023-12-02,0.76,Canada,CAD
2023-12-02,0.13,Denmark,DKK
2023-12-02,0.01,Japan,JPY
2023-12-02,0.1,Norway,NOK
2023-12-02,0.71,Singapore,SGD
2023-12-02,0.1,Sweden,SEK
2023-12-02,1.17,UK,GBP
2023-12-02,0.98,USA,USD
2023-12-03,0.68,Australia,AUD
2023-12-03,0.18,Brazil,BRL
2023-12-03,0.76,Canada,CAD
2023-12-03,0.13,Denmark,DKK
2023-12-03,0.01,Japan,JPY
2023-12-03,0.1,Norway,NOK
2023-12-03,0.71,Singapore,SGD
2023-12-03,0.1,Sweden,SEK
2023-12-03,1.17,UK,GBP
2023-12-03,0.98,USA,USD
2023-12-10,0.68,Australia,AUD
2023-12-10,0.18,Brazil,BRL
2023-12-10,0.76,Canada,CAD
2023-12-10,0.13,Denmark,DKK
2023-12-10,0.01,Japan,JPY
2023-12-10,0.1,Norway,NOK
2023-12-10,0.71,Singapore,SGD
2023-12-10,0.1,Sweden,SEK
2023-12-10,1.17,UK,GBP
2023-12-10,0.98,USA,USD
2023-12-16,0.68,Australia,AUD
2023-12-16,0.18,Brazil,BRL
2023-12-16,0.76,Canada,CAD
2023-12-16,0.13,Denmark,DKK
2023-12-16,0.01,Japan,JPY
2023-12-16,0.1,Norway,NOK
2023-12-16,0.71,Singapore,SGD
2023-12-16,0.1,Sweden,SEK
2023-12-16,1.17,UK,GBP
2023-12-16,0.98,USA,USD
2023-12-17,0.68,Australia,AUD
2023-12-17,0.18,Brazil,BRL
2023-12-17,0.76,Canada,CAD
2023-12-17,0.13,Denmark,DKK
2023-12-17,0.01,Japan,JPY
2023-12-17,0.1,Norway,NOK
2023-12-17,0.71,Singapore,SGD
2023-12-17,0.1,Sweden,SEK
2023-12-17,1.17,UK,GBP
2023-12-17,0.98,USA,USD
2023-12-23,0.68,Australia,AUD
2023-12-23,0.18,Brazil,BRL
2023-12-23,0.76,Canada,CAD
2023-12-23,0.13,Denmark,DKK
2023-12-23,0.01,Japan,JPY
2023-12-23,0.1,Norway,NOK
2023-12-23,0.71,Singapore,SGD
2023-12-23,0.1,Sweden,SEK
2023-12-23,1.17,UK,GBP
2023-12-23,0.98,USA,USD
2023-12-24,0.68,Australia,AUD
2023-12-24,0.18,Brazil,BRL
2023-12-24,0.76,Canada,CAD
2023-12-24,0.13,Denmark,DKK
2023-12-24,0.01,Japan,JPY
2023-12-24,0.1,Norway,NOK
2023-12-24,0.71,Singapore,SGD
2023-12-24,0.1,Sweden,SEK
2023-12-24,1.17,UK,GBP
2023-12-24,0.98,USA,USD
2023-12-25,0.68,Australia,AUD
2023-12-25,0.18,Brazil,BRL
2023-12-25,0.76,Canada,CAD
2023-12-25,0.13,Denmark,DKK
2023-12-25,0.01,Japan,JPY
2023-12-25,0.1,Norway,NOK
2023-12-25,0.71,Singapore,SGD
2023-12-25,0.1,Sweden,SEK
2023-12-25,1.17,UK,GBP
2023-12-25,0.98,USA,USD
2023-12-29,0.68,Australia,AUD
2023-12-29,0.18,Brazil,BRL
2023-12-29,0.76,Canada,CAD
2023-12-29,0.13,Denmark,DKK
2023-12-29,0.01,Japan,JPY
2023-12-29,0.1,Norway,NOK
2023-12-29,0.71,Singapore,SGD
2023-12-29,0.1,Sweden,SEK
2023-12-29,1.17,UK,GBP
2023-12-29,0.98,USA,USD
2023-12-30,0.68,Australia,AUD
2023-12-30,0.18,Brazil,BRL
2023-12-30,0.76,Canada,CAD
2023-12-30,0.13,Denmark,DKK
2023-12-30,0.01,Japan,JPY
2023-12-30,0.1,Norway,NOK
2023-12-30,0.71,Singapore,SGD
2023-12-30,0.1,Sweden,SEK
2023-12-30,1.17,UK,GBP
2023-12-30,0.98,USA,USD
2023-12-31,0.68,Australia,AUD
2023-12-31,0.18,Brazil,BRL
2023-12-31,0.76,Canada,CAD
2023-12-31,0.13,Denmark,DKK
2023-12-31,0.01,Japan,JPY
2023-12-31,0.1,Norway,NOK
2023-12-31,0.71,Singapore,SGD
2023-12-31,0.1,Sweden,SEK
2023-12-31,1.17,UK,GBP
2023-12-31,0.98,USA,USD
2024-01-01,0.68,Australia,AUD
2024-01-01,0.18,Brazil,BRL
2024-01-01,0.76,Canada,CAD
2024-01-01,0.13,Denmark,DKK
2024-01-01,0.01,Japan,JPY
2024-01-01,0.1,Norway,NOK
2024-01-01,0.71,Singapore,SGD
2024-01-01,0.1,Sweden,SEK
2024-01-01,1.17,UK,GBP
2024-01-01,0.98,USA,USD
2024-01-06,0.68,Australia,AUD
2024-01-06,0.18,Brazil,BRL
2024-01-06,0.76,Canada,CAD
2024-01-06,0.13,Denmark,DKK
2024-01-06,0.01,Japan,JPY
2024-01-06,0.1,Norway,NOK
2024-01-06,0.71,Singapore,SGD
2024-01-06,0.1,Sweden,SEK
2024-01-06,1.17,UK,GBP
2024-01-06,0.98,USA,USD
2024-01-07,0.68,Australia,AUD
2024-01-07,0.18,Brazil,BRL
2024-01-07,0.76,Canada,CAD
2024-01-07,0.13,Denmark,DKK
2024-01-07,0.01,Japan,JPY
2024-01-07,0.1,Norway,NOK
2024-01-07,0.71,Singapore,SGD
2024-01-07,0.1,Sweden,SEK
2024-01-07,1.17,UK,GBP
2024-01-07,0.98,USA,USD
2024-01-13,0.68,Australia,AUD
2024-01-13,0.18,Brazil,BRL
2024-01-13,0.76,Canada,CAD
2024-01-13,0.13,Denmark,DKK
2024-01-13,0.01,Japan,JPY
2024-01-13,0.1,Norway,NOK
2024-01-13,0.71,Singapore,SGD
2024-01-13,0.1,Sweden,SEK
2024-01-13,1.17,UK,GBP
2024-01-13,0.98,USA,USD
2024-01-14,0.68,Australia,AUD
2024-01-14,0.18,Brazil,BRL
2024-01-14,0.76,Canada,CAD
2024-01-14,0.13,Denmark,DKK
2024-01-14,0.01,Japan,JPY
2024-01-14,0.1,Norway,NOK
2024-01-14,0.71,Singapore,SGD
2024-01-14,0.1,Sweden,SEK
2024-01-14,1.17,UK,GBP
2024-01-14,0.98,USA,USD
2024-01-15,0.68,Australia,AUD
2024-01-15,0.18,Brazil,BRL
2024-01-15,0.76,Canada,CAD
2024-01-15,0.13,Denmark,DKK
2024-01-15,0.01,Japan,JPY
2024-01-15,0.1,Norway,NOK
2024-01-15,0.71,Singapore,SGD
2024-01-15,0.1,Sweden,SEK
2024-01-15,1.17,UK,GBP
2024-01-15,0.98,USA,USD
2024-01-20,0.68,Australia,AUD
2024-01-20,0.18,Brazil,BRL
2024-01-20,0.76,Canada,CAD
2024-01-20,0.13,Denmark,DKK
2024-01-20,0.01,Japan,JPY
2024-01-20,0.1,Norway,NOK
2024-01-20,0.71,Singapore,SGD
2024-01-20,0.1,Sweden,SEK
2024-01-20,1.17,UK,GBP
2024-01-20,0.98,USA,USD
2024-01-21,0.68,Australia,AUD
2024-01-21,0.18,Brazil,BRL
2024-01-21,0.76,Canada,CAD
2024-01-21,0.13,Denmark,DKK
2024-01-21,0.01,Japan,JPY
2024-01-21,0.1,Norway,NOK
2024-01-21,0.71,Singapore,SGD
2024-01-21,0.1,Sweden,SEK
2024-01-21,1.17,UK,GBP
2024-01-21,0.98,USA,USD
2024-01-27,0.68,Australia,AUD
2024-01-27,0.18,Brazil,BRL
2024-01-27,0.76,Canada,CAD
2024-01-27,0.13,Denmark,DKK
2024-01-27,0.01,Japan,JPY
2024-01-27,0.1,Norway,NOK
2024-01-27,0.71,Singapore,SGD
2024-01-27,0.1,Sweden,SEK
2024-01-27,1.17,UK,GBP
2024-01-27,0.98,USA,USD
2024-01-28,0.68,Australia,AUD
2024-01-28,0.18,Brazil,BRL
2024-01-28,0.76,Canada,CAD
2024-01-28,0.13,Denmark,DKK
2024-01-28,0.01,Japan,JPY
2024-01-28,0.1,Norway,NOK
2024-01-28,0.71,Singapore,SGD
2024-01-28,0.1,Sweden,SEK
2024-01-28,1.17,UK,GBP
2024-01-28,0.98,USA,USD
2024-02-03,0.68,Australia,AUD
2024-02-03,0.18,Brazil,BRL
2024-02-03,0.76,Canada,CAD
2024-02-03,0.13,Denmark,DKK
2024-02-03,0.01,Japan,JPY
2024-02-03,0.1,Norway,NOK
2024-02-03,0.71,Singapore,SGD
2024-02-03,0.1,Sweden,SEK
2024-02-03,1.17,UK,GBP
2024-02-03,0.98,USA,USD
2024-02-04,0.68,Australia,AUD
2024-02-04,0.18,Brazil,BRL
2024-02-04,0.76,Canada,CAD
2024-02-04,0.13,Denmark,DKK
2024-02-04,0.01,Japan,JPY
2024-02-04,0.1,Norway,NOK
2024-02-04,0.71,Singapore,SGD
2024-02-04,0.1,Sweden,SEK
2024-02-04,1.17,UK,GBP
2024-02-04,0.98,USA,USD
2024-02-10,0.68,Australia,AUD
2024-02-10,0.18,Brazil,BRL
2024-02-10,0.76,Canada,CAD
2024-02-10,0.13,Denmark,DKK
2024-02-10,0.01,Japan,JPY
2024-02-10,0.1,Norway,NOK
2024-02-10,0.71,Singapore,SGD
2024-02-10,0.1,Sweden,SEK
2024-02-10,1.17,UK,GBP
2024-02-10,0.98,USA,USD
2024-02-11,0.68,Australia,AUD
2024-02-11,0.18,Brazil,BRL
2024-02-11,0.76,Canada,CAD
2024-02-11,0.13,Denmark,DKK
2024-02-11,0.01,Japan,JPY
2024-02-11,0.1,Norway,NOK
2024-02-11,0.71,Singapore,SGD
2024-02-11,0.1,Sweden,SEK
2024-02-11,1.17,UK,GBP
2024-02-11,0.98,USA,USD
2024-02-18,0.68,Australia,AUD
